id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose
sdv-id-eyeBzW,1136.0,3809.0,1515.6851895919601, 36 months,18.57,276.67,E,E4,1 year,OWN,70262.19,Not Verified,Charged Off,n,debt_consolidation
sdv-id-HlCFqz,19718.0,20784.0,20673.211004238925, 60 months,25.36,717.59,C,C2,10+ years,MORTGAGE,76695.94,Source Verified,Current,n,small_business
sdv-id-AGQLWE,28208.0,28340.0,30097.733948329536, 36 months,13.69,690.38,C,C2,10+ years,MORTGAGE,73589.03,Verified,Fully Paid,n,credit_card
sdv-id-pqPbKQ,27113.0,27843.0,28194.60373530076, 60 months,25.36,981.24,E,E5,2 years,MORTGAGE,86206.91,Not Verified,Current,n,debt_consolidation
sdv-id-OLthrW,28945.0,28552.0,32812.24145224952, 36 months,14.41,758.02,C,C2,6 years,OWN,306918.24,Source Verified,Current,n,debt_consolidation
sdv-id-DUsXdv,20617.0,20895.0,7853.962457041395, 36 months,6.36,665.3,A,A4,10+ years,OWN,60182.38,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-vpUFAd,17839.0,19134.0,17358.5919844024, 36 months,18.3,483.31,E,E3,2 years,RENT,62032.76,Not Verified,Current,n,debt_consolidation
sdv-id-fUyjba,11735.0,9137.0,5905.894378823868, 36 months,16.12,250.93,C,C5,6 years,RENT,40760.69,Not Verified,Late (31-120 days),y,credit_card
sdv-id-Gzelkc,15565.0,15506.0,16734.625377036053, 60 months,21.95,314.23,D,D5,8 years,MORTGAGE,63020.28,Not Verified,Charged Off,n,debt_consolidation
sdv-id-vzSzIP,18396.0,18078.0,19287.755303640002, 60 months,18.91,545.1,D,D3,6 years,RENT,40379.43,Verified,Charged Off,n,renewable_energy
sdv-id-aUfJKm,40000.0,11416.0,13259.37941074454, 36 months,7.64,320.96,A,A4,10+ years,MORTGAGE,153335.65,Source Verified,Current,n,home_improvement
sdv-id-QLNhBm,20046.0,18520.0,19257.077022370824, 60 months,15.85,287.83,C,C3,2 years,MORTGAGE,43898.72,Source Verified,Fully Paid,n,credit_card
sdv-id-OFdBjA,9725.0,8339.0,9403.27886901574, 60 months,7.73,252.36,D,C3,1 year,OWN,53913.31,Not Verified,Fully Paid,n,renewable_energy
sdv-id-HnKFPE,11894.0,10932.0,12365.173817141229, 60 months,19.0,328.7,D,D2,10+ years,MORTGAGE,48790.02,Verified,Charged Off,n,debt_consolidation
sdv-id-RnHsLe,8091.0,5660.0,5705.46256898972, 36 months,15.85,225.05,D,D2,3 years,MORTGAGE,80482.49,Not Verified,Fully Paid,n,major_purchase
sdv-id-jJzCPT,15531.0,15176.0,15829.63240855287, 60 months,30.99,480.82,G,G2,10+ years,MORTGAGE,42697.0,Not Verified,Charged Off,n,debt_consolidation
sdv-id-EpchtH,4815.0,3750.0,4498.005668862948, 36 months,17.13,129.08,C,C5,10+ years,OWN,25059.67,Verified,Fully Paid,n,other
sdv-id-xsPeCi,15350.0,16195.0,11974.26956123917, 60 months,21.03,350.71,E,E4,1 year,RENT,46728.36,Source Verified,Charged Off,n,debt_consolidation
sdv-id-VFkQpY,8670.0,5409.0,8470.248702606577, 36 months,9.82,158.16,B,C2,3 years,MORTGAGE,74024.68,Source Verified,Fully Paid,n,medical
sdv-id-BSLPxX,19555.0,20288.0,20487.903851307237, 36 months,9.75,601.24,B,B1,10+ years,ANY,131902.69,Verified,Current,n,debt_consolidation
sdv-id-tklnyT,19530.0,20282.0,20209.97810468956, 36 months,10.51,602.98,B,B1,10+ years,MORTGAGE,51207.79,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-EWlzkG,3052.0,5827.0,4322.134465832016, 36 months,13.91,219.53,B,B5,8 years,MORTGAGE,108162.47,Source Verified,Charged Off,n,moving
sdv-id-fIiyRX,20268.0,21299.0,20189.85389009359, 36 months,8.42,699.19,A,A3,1 year,RENT,67589.05,Not Verified,Current,n,debt_consolidation
sdv-id-kIQOvK,15250.0,15383.0,14256.698374668887, 60 months,12.63,310.49,C,C1,10+ years,MORTGAGE,60756.36,Source Verified,Charged Off,n,debt_consolidation
sdv-id-ZqBDum,7795.0,10151.0,9938.284601186784, 36 months,14.98,347.47,B,D3,8 years,OWN,53170.23,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-bFeWkk,26335.0,27094.0,26714.007841353992, 60 months,24.95,925.08,G,G1,< 1 year,MORTGAGE,69413.67,Not Verified,Fully Paid,n,educational
sdv-id-KbNEYX,2361.0,6176.0,7711.652608106197, 36 months,7.88,1171.32,A,A3,8 years,RENT,287903.25,Verified,Fully Paid,n,renewable_energy
sdv-id-qEERsP,1000.0,5340.0,433.0148947935022, 36 months,13.1,110.27,B,B1,1 year,OWN,82382.4,Not Verified,Fully Paid,n,home_improvement
sdv-id-uZMRaE,3639.0,5112.0,3706.684939914081, 36 months,16.45,196.69,C,C3,10+ years,MORTGAGE,30135.56,Source Verified,Fully Paid,n,major_purchase
sdv-id-NtlKGI,3200.0,3513.0,3118.518540376743, 36 months,14.51,199.81,C,C3,10+ years,RENT,53527.21,Not Verified,Charged Off,n,other
sdv-id-XbjXWT,16071.0,15022.0,16617.724332359718, 36 months,12.79,259.0,B,B4,10+ years,MORTGAGE,39824.68,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-UDtmep,3558.0,2310.0,3548.3781525807212, 36 months,13.09,190.68,B,B4,8 years,MORTGAGE,73339.56,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-XzfJeM,3943.0,5888.0,1824.4067731240689, 36 months,10.51,115.56,B,B1,10+ years,MORTGAGE,74667.74,Not Verified,Late (31-120 days),y,other
sdv-id-JWBbYe,14413.0,19608.0,15320.340705615345, 36 months,12.19,526.41,B,B4,10+ years,MORTGAGE,52466.93,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-abpZJE,3921.0,4239.0,1649.6154209166432, 36 months,8.69,22.24,A,A4,7 years,OWN,30372.62,Not Verified,Current,n,other
sdv-id-wfCFWU,17797.0,18819.0,19779.153506122824, 60 months,19.47,495.29,D,D3,6 years,RENT,65925.05,Not Verified,Charged Off,n,debt_consolidation
sdv-id-ScqrpM,19005.0,20784.0,19709.7718646963, 36 months,19.84,475.91,A,D4,2 years,RENT,64008.64,Not Verified,Current,n,debt_consolidation
sdv-id-CWlVaK,12235.0,9910.0,12108.835563362394, 36 months,16.77,269.49,C,C2,5 years,OWN,44709.81,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-bfAZrM,10156.0,11336.0,10143.247239687227, 36 months,11.06,332.67,B,B2,10+ years,MORTGAGE,100377.81,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-itquuF,3667.0,3144.0,3189.7138338401833, 36 months,10.42,91.6,A,A3,8 years,OWN,55867.76,Not Verified,Fully Paid,n,home_improvement
sdv-id-ujbyZd,7403.0,6063.0,8035.510824862657, 36 months,7.28,205.96,A,A4,10+ years,OWN,71914.93,Verified,Fully Paid,n,debt_consolidation
sdv-id-fYMVQU,34608.0,34973.0,33762.629335529884, 36 months,15.12,1188.75,D,D3,5 years,MORTGAGE,92107.01,Verified,Charged Off,n,debt_consolidation
sdv-id-SPPVzL,2262.0,5999.0,6321.979864574429, 36 months,17.01,315.33,D,D2,9 years,RENT,42164.27,Not Verified,Current,n,credit_card
sdv-id-OpLYXJ,12802.0,10845.0,12080.849060509345, 36 months,8.35,253.3,A,A3,2 years,MORTGAGE,74454.79,Not Verified,Fully Paid,n,credit_card
sdv-id-fBqaAK,5538.0,4815.0,4056.2580516393323, 36 months,12.72,164.96,C,C1,10+ years,RENT,42745.17,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-SIloxf,9861.0,7945.0,9727.562041912015, 36 months,10.81,258.13,B,B3,10+ years,OWN,40792.05,Source Verified,Fully Paid,n,small_business
sdv-id-cMmDwt,3916.0,26893.0,780.2476500612665, 36 months,29.23,162.94,G,G3,2 years,OWN,39161.75,Source Verified,Charged Off,n,debt_consolidation
sdv-id-cttmVx,34134.0,34385.0,31157.95172820141, 60 months,11.52,185.6,B,B4,4 years,RENT,76907.36,Source Verified,Current,n,credit_card
sdv-id-jwlpuo,12021.0,12789.0,40000.0, 60 months,12.21,270.82,C,C2,10+ years,MORTGAGE,268465.11,Source Verified,Fully Paid,n,home_improvement
sdv-id-rbhJrF,19574.0,18891.0,19683.01392820235, 60 months,17.16,451.01,C,C4,2 years,MORTGAGE,26171.19,Source Verified,Current,n,debt_consolidation
sdv-id-mKYkoq,7408.0,9321.0,7290.05570382893, 36 months,8.84,245.3,A,A5,6 years,OWN,60290.29,Not Verified,Current,n,debt_consolidation
sdv-id-DpjBbG,24472.0,24753.0,23651.62124115263, 60 months,15.34,744.23,C,C5,10+ years,MORTGAGE,155418.14,Verified,Charged Off,n,small_business
sdv-id-fczSJh,18548.0,18016.0,19298.334159137958, 60 months,14.2,597.73,C,C2,10+ years,MORTGAGE,62692.47,Not Verified,Current,n,credit_card
sdv-id-UMrsbV,8147.0,7363.0,5875.380140198137, 36 months,9.23,280.01,B,B1,1 year,RENT,66132.81,Source Verified,Charged Off,n,credit_card
sdv-id-xfosuS,28208.0,28465.0,31832.14916416887, 36 months,9.7,902.84,D,D1,8 years,MORTGAGE,252845.53,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-aJwkpG,7041.0,5096.0,2900.586103830911, 36 months,16.95,63.98,B,B1,1 year,RENT,39797.38,Source Verified,Fully Paid,n,major_purchase
sdv-id-LNKtSC,34542.0,4900.0,36009.411364347034, 60 months,12.13,826.51,B,B5,2 years,MORTGAGE,84468.33,Source Verified,Current,n,other
sdv-id-FmicRI,1321.0,2852.0,328.58956197887755, 36 months,7.89,176.9,A,A3,< 1 year,OWN,55338.28,Not Verified,Fully Paid,n,vacation
sdv-id-iaqhgK,4518.0,5293.0,5786.568597681989, 36 months,11.81,157.08,C,C1,3 years,OWN,85844.4,Verified,Fully Paid,n,moving
sdv-id-XBofxN,14516.0,15133.0,15290.173546598855, 36 months,12.04,472.8,C,B3,10+ years,MORTGAGE,73916.71,Source Verified,Current,n,credit_card
sdv-id-HFWbXU,4686.0,6953.0,8787.849961361415, 36 months,7.2,1176.67,A,A3,8 years,OWN,165143.02,Not Verified,Fully Paid,n,credit_card
sdv-id-WpPhSq,7262.0,4447.0,6507.387393740684, 36 months,12.6,225.64,C,C1,10+ years,MORTGAGE,43103.81,Source Verified,Fully Paid,n,small_business
sdv-id-HoToXE,23961.0,24192.0,23828.51569503875, 36 months,10.25,686.57,B,B5,10+ years,MORTGAGE,124330.92,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-QFXzsR,9991.0,10260.0,10293.509580246418, 36 months,10.96,390.99,B,B2,10+ years,MORTGAGE,98884.32,Verified,Late (31-120 days),y,credit_card
sdv-id-TagBhq,4555.0,5748.0,4559.947671182452, 36 months,11.04,189.19,B,B4,2 years,MORTGAGE,70674.43,Not Verified,Fully Paid,n,major_purchase
sdv-id-GIRgBJ,14845.0,15223.0,15134.042768993135, 60 months,19.99,478.03,D,D4,8 years,RENT,50940.67,Verified,Charged Off,n,credit_card
sdv-id-hIunkW,24824.0,24692.0,24781.811788365376, 60 months,14.15,634.72,C,C2,9 years,MORTGAGE,79963.27,Not Verified,Charged Off,n,debt_consolidation
sdv-id-etKiWE,6861.0,3195.0,4259.958718723138, 36 months,8.77,201.59,B,B3,2 years,MORTGAGE,46249.78,Not Verified,Does not meet the credit policy. Status:Charged Off,n,other
sdv-id-ErlGSA,34987.0,35665.0,36490.47293304216, 60 months,24.52,1293.2,F,G1,10+ years,RENT,154595.19,Source Verified,Current,n,debt_consolidation
sdv-id-EsNVul,12377.0,11583.0,20411.319944835763, 36 months,8.51,301.04,A,A3,10+ years,NONE,51283.51,Not Verified,Charged Off,n,credit_card
sdv-id-lFZlVZ,19162.0,19801.0,20514.685661639876, 36 months,14.58,470.4,C,C2,5 years,MORTGAGE,69970.98,Source Verified,Current,n,debt_consolidation
sdv-id-zcWMDG,6072.0,8887.0,6465.839845948034, 36 months,21.12,220.91,D,D4,9 years,RENT,37561.95,Verified,Charged Off,n,other
sdv-id-ZfgkTP,22346.0,19734.0,20228.338136350292, 60 months,17.47,705.42,C,C5,10+ years,MORTGAGE,59752.93,Source Verified,Charged Off,n,debt_consolidation
sdv-id-DNNaZn,17711.0,19180.0,18908.705544834545, 36 months,13.94,428.47,C,C4,9 years,RENT,127376.09,Source Verified,Charged Off,n,debt_consolidation
sdv-id-zIotHI,6431.0,5381.0,6486.9625172018505, 36 months,16.68,208.01,C,C5,8 years,OWN,60318.02,Source Verified,Charged Off,n,debt_consolidation
sdv-id-aJFYAF,2357.0,1344.0,7084.701539065119, 36 months,13.36,227.42,C,C1,1 year,MORTGAGE,31097.49,Verified,Fully Paid,n,other
sdv-id-ABioZx,7771.0,6015.0,8953.709083731406, 36 months,22.35,182.2,D,A3,10+ years,MORTGAGE,70324.01,Verified,Fully Paid,n,credit_card
sdv-id-CgWotX,12551.0,11281.0,12442.018620783445, 36 months,12.59,379.22,B,B5,6 years,ANY,37957.51,Not Verified,Fully Paid,n,credit_card
sdv-id-cBqdEy,3354.0,3343.0,2768.962393777969, 36 months,10.54,474.72,B,B2,3 years,RENT,73765.47,Source Verified,Fully Paid,n,other
sdv-id-RuyJKl,2037.0,2365.0,3004.250446645242, 36 months,14.66,53.35,C,A4,1 year,OWN,93819.91,Not Verified,Current,n,vacation
sdv-id-KZvStX,35147.0,35495.0,35623.47941989675, 36 months,15.04,1139.91,D,D1,6 years,OWN,307653.63,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-IQYJjA,5159.0,4951.0,3076.860761428046, 36 months,13.4,306.65,C,C1,2 years,RENT,75855.85,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-NNzYgs,27514.0,29053.0,34505.65138994184, 60 months,24.88,1377.7,E,E3,10+ years,MORTGAGE,119971.62,Verified,Fully Paid,n,home_improvement
sdv-id-LXqEiz,6035.0,10799.0,8274.788290657918, 36 months,15.87,328.45,C,C1,10+ years,OTHER,72906.21,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-HYBEKb,15929.0,15906.0,15279.534017508384, 36 months,7.95,491.36,A,A5,6 years,MORTGAGE,190042.54,Not Verified,Current,n,home_improvement
sdv-id-SvLARw,8138.0,7998.0,6889.428514480904, 36 months,5.97,286.77,D,D2,3 years,RENT,48837.94,Not Verified,Fully Paid,n,credit_card
sdv-id-lXAGwT,29285.0,30523.0,29729.027785411974, 60 months,15.29,555.47,D,C5,7 years,MORTGAGE,248180.85,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-cHqVZf,14356.0,15678.0,14759.749835086668, 36 months,10.66,566.8,B,B2,10+ years,MORTGAGE,87960.4,Not Verified,Fully Paid,n,credit_card
sdv-id-BoVRCa,2133.0,15252.0,2368.9174168776826, 36 months,15.26,88.29,C,C2,10+ years,MORTGAGE,34831.97,Verified,Charged Off,n,debt_consolidation
sdv-id-asYxbK,6810.0,6268.0,5306.179721659174, 36 months,6.88,53.63,A,B1,10+ years,MORTGAGE,55509.94,Not Verified,Fully Paid,n,home_improvement
sdv-id-ZOhzZk,6037.0,5015.0,4907.070943020306, 36 months,9.47,167.33,B,B4,1 year,RENT,51129.49,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-qpLeZU,20733.0,20358.0,20208.505774239904, 60 months,14.12,533.99,C,D2,10+ years,OWN,79388.19,Source Verified,Fully Paid,n,medical
sdv-id-OVQOrJ,9888.0,9228.0,10168.389098862515, 36 months,9.55,292.36,B,B1,10+ years,OWN,46439.44,Source Verified,In Grace Period,n,credit_card
sdv-id-aKsUVW,18344.0,18855.0,19937.87975271593, 36 months,20.17,463.88,D,D2,6 years,RENT,99378.73,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-ZvYjnp,17712.0,18904.0,18333.565831136413, 36 months,11.43,581.2,B,B1,10+ years,OWN,90540.78,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-eNidxO,28007.0,28564.0,36236.29370144232, 36 months,30.99,844.03,G,B4,10+ years,MORTGAGE,27209.85,Source Verified,Late (31-120 days),y,debt_consolidation
sdv-id-CAsoDf,34555.0,34370.0,32288.563558481354, 36 months,16.65,903.5,D,E3,2 years,RENT,73010.61,Source Verified,Does not meet the credit policy. Status:Fully Paid,n,credit_card
sdv-id-imoQMa,12037.0,10192.0,9793.488826158764, 36 months,16.35,233.29,C,C5,1 year,MORTGAGE,47671.6,Verified,Fully Paid,n,debt_consolidation
sdv-id-SEeaYu,12295.0,11944.0,11709.423649026421, 60 months,17.32,338.91,C,C5,10+ years,RENT,30308.74,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-DhaTvT,17862.0,19494.0,18872.469133039427, 36 months,7.05,581.13,A,A4,6 years,RENT,80139.63,Source Verified,Current,n,debt_consolidation
sdv-id-zWjAaF,39355.0,25287.0,34765.61493602035, 36 months,5.31,904.11,A,A1,9 years,MORTGAGE,125919.59,Not Verified,Fully Paid,n,credit_card
sdv-id-pAcmRj,1000.0,4954.0,3637.517986085207, 36 months,13.97,208.24,C,C3,10+ years,ANY,19605.74,Verified,Current,n,other
sdv-id-orkZBl,28571.0,29487.0,30107.596712441697, 60 months,22.75,1358.51,D,D1,< 1 year,RENT,29970.88,Source Verified,Current,n,debt_consolidation
sdv-id-zwkSLK,24950.0,25258.0,23992.373662326125, 36 months,6.21,669.19,A,F4,10+ years,OWN,75340.69,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-ChGmPI,12408.0,12710.0,11828.027393311017, 36 months,20.38,327.37,E,E2,10+ years,RENT,44350.86,Not Verified,Charged Off,n,debt_consolidation
sdv-id-mjVXlW,8971.0,10451.0,8788.33692906395, 36 months,10.02,379.92,A,A3,6 years,RENT,64358.7,Not Verified,Current,n,credit_card
sdv-id-VTZNch,1270.0,5236.0,4998.049895695901, 36 months,12.53,72.36,B,B4,10+ years,MORTGAGE,38480.17,Not Verified,Fully Paid,n,home_improvement
sdv-id-FYCtSV,18468.0,19941.0,18455.697406791936, 36 months,11.99,469.89,B,B3,1 year,MORTGAGE,204831.12,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-VufGLq,9305.0,11569.0,6316.881341434275, 36 months,24.92,221.62,F,F2,2 years,MORTGAGE,34293.03,Verified,Fully Paid,n,debt_consolidation
sdv-id-vINDTJ,11666.0,13128.0,11444.99739348116, 60 months,13.5,291.87,B,B4,8 years,MORTGAGE,62689.35,Not Verified,Charged Off,n,credit_card
sdv-id-hyENXe,39350.0,40000.0,39088.10922260197, 60 months,10.53,1073.4,B,B3,10+ years,MORTGAGE,114900.07,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-HLuOsN,15720.0,15574.0,14662.553839903265, 36 months,9.98,507.73,B,B3,2 years,RENT,41835.57,Verified,Current,n,debt_consolidation
sdv-id-cuBplD,5712.0,5991.0,3225.4376077464135, 36 months,8.36,325.48,A,B4,< 1 year,OWN,78590.44,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-cLUUbi,7106.0,4473.0,6708.237397547073, 36 months,16.92,186.74,D,D1,4 years,RENT,53535.79,Not Verified,Charged Off,n,debt_consolidation
sdv-id-gZbVvB,6611.0,5118.0,7023.585851898684, 36 months,9.47,304.69,D,B1,2 years,RENT,43188.45,Not Verified,Fully Paid,n,car
sdv-id-bVMHOI,14273.0,24402.0,23887.099551808173, 60 months,14.6,302.11,C,C4,10+ years,OWN,97008.54,Verified,Fully Paid,n,other
sdv-id-vVvwFf,12587.0,10948.0,12620.799708847488, 36 months,16.57,265.4,C,C5,4 years,OWN,57105.11,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-WixRok,29488.0,30069.0,30431.60851097712, 60 months,10.51,926.91,B,B3,10+ years,OWN,96594.23,Not Verified,Charged Off,n,debt_consolidation
sdv-id-RUqLRA,13393.0,15577.0,15067.585628898569, 60 months,16.71,433.47,D,B3,2 years,MORTGAGE,66012.72,Not Verified,Late (31-120 days),n,debt_consolidation
sdv-id-oSMZKn,2185.0,1936.0,6238.764123317801, 36 months,5.65,42.23,A,A3,2 years,RENT,85149.93,Not Verified,Current,n,major_purchase
sdv-id-SWfJIb,9062.0,11647.0,8569.657043134015, 36 months,13.74,759.73,C,C4,10+ years,MORTGAGE,43258.02,Verified,Fully Paid,n,debt_consolidation
sdv-id-AsLmAt,34675.0,35188.0,37941.11258565411, 36 months,17.43,1210.89,D,D3,9 years,OWN,107323.36,Verified,Fully Paid,n,home_improvement
sdv-id-TPbuVT,3963.0,5484.0,1886.627560435152, 36 months,22.28,200.14,D,D2,10+ years,RENT,85774.1,Source Verified,Fully Paid,n,credit_card
sdv-id-bpVsLN,3336.0,3899.0,4279.959401174623, 36 months,9.13,103.49,B,B1,2 years,OWN,99433.63,Source Verified,Current,n,credit_card
sdv-id-yOgmre,1000.0,1015.0,395.2136017894636, 36 months,22.56,60.27,E,E4,10+ years,OWN,26181.13,Verified,Fully Paid,n,other
sdv-id-tQcBQP,16376.0,15597.0,15689.34303483171, 36 months,6.89,492.17,A,A3,10+ years,OWN,42055.17,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-nlFvcI,6563.0,9728.0,3852.1918224715064, 36 months,12.56,292.63,C,B5,4 years,MORTGAGE,68189.95,Verified,Fully Paid,n,vacation
sdv-id-MTnWvK,6242.0,5018.0,2863.1573301306817, 36 months,13.85,200.52,C,C5,1 year,RENT,37183.05,Not Verified,Current,n,debt_consolidation
sdv-id-xoqPlH,14249.0,14658.0,13989.667177258048, 60 months,13.68,506.69,B,B4,2 years,MORTGAGE,104951.48,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-FJhUUn,20001.0,21276.0,20203.45662295255, 60 months,10.2,436.31,B,B1,5 years,OWN,56817.49,Not Verified,Current,n,debt_consolidation
sdv-id-dxrSbU,24550.0,24875.0,25081.632689849608, 36 months,14.59,660.48,C,C2,10+ years,MORTGAGE,43069.55,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-WBWNzF,15958.0,15159.0,15337.003596822387, 60 months,25.92,329.67,E,E4,10+ years,MORTGAGE,41962.96,Verified,Fully Paid,n,debt_consolidation
sdv-id-lIzrep,5036.0,5207.0,5619.199933131734, 36 months,19.59,274.34,C,C5,7 years,MORTGAGE,53839.38,Source Verified,Charged Off,n,debt_consolidation
sdv-id-UKGfPm,28097.0,29163.0,27360.370124310317, 60 months,13.1,796.68,C,C2,4 years,OWN,82691.3,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-rjOmmW,20621.0,20478.0,21548.040962869494, 60 months,29.03,811.86,G,G3,10+ years,MORTGAGE,31804.95,Verified,Charged Off,n,credit_card
sdv-id-IHCuVV,34952.0,35037.0,36952.879964599684, 60 months,24.29,870.64,E,E4,8 years,MORTGAGE,164296.71,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-COUSzf,13838.0,27407.0,14770.191416394015, 60 months,23.48,512.03,D,D5,1 year,RENT,66287.45,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-dJmiVd,20797.0,20835.0,20968.60667509823, 60 months,13.87,814.82,C,C2,6 years,OWN,156060.21,Not Verified,Fully Paid,n,credit_card
sdv-id-xZenpd,24788.0,24676.0,25210.445610329807, 60 months,14.47,775.49,C,C5,10+ years,MORTGAGE,42904.49,Source Verified,Current,n,debt_consolidation
sdv-id-jsKYRr,11242.0,11677.0,11549.299277774626, 36 months,9.83,404.77,B,B1,10+ years,MORTGAGE,265374.85,Not Verified,Charged Off,n,credit_card
sdv-id-JWouuZ,9800.0,9380.0,9862.757560465274, 60 months,18.7,442.83,D,D2,10+ years,OWN,43981.85,Not Verified,Charged Off,n,credit_card
sdv-id-APJtJC,18136.0,17938.0,16843.794916421648, 36 months,14.29,518.9,C,C3,7 years,RENT,67110.24,Not Verified,Charged Off,n,debt_consolidation
sdv-id-OURKEy,12160.0,11359.0,12198.574708151093, 36 months,14.19,299.27,C,C4,6 years,MORTGAGE,59742.31,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-BDBpgP,11507.0,10822.0,11859.693177834562, 36 months,13.11,339.55,B,B5,1 year,MORTGAGE,63850.49,Source Verified,Charged Off,n,debt_consolidation
sdv-id-yoRMqq,5722.0,5268.0,6233.000825939742, 36 months,10.72,225.14,B,B4,10+ years,OWN,99640.56,Not Verified,Late (31-120 days),n,home_improvement
sdv-id-YaJqCv,12379.0,12504.0,12412.284398347303, 36 months,18.67,277.73,D,D2,7 years,OWN,49751.89,Source Verified,Current,n,credit_card
sdv-id-QNurAT,5478.0,18294.0,4420.939855614088, 60 months,20.95,359.94,E,E4,4 years,MORTGAGE,48568.02,Verified,Fully Paid,n,debt_consolidation
sdv-id-EflAcb,11031.0,10022.0,11024.429149012516, 36 months,19.7,501.09,D,D2,10+ years,OWN,82753.62,Source Verified,Current,n,credit_card
sdv-id-pmvVrd,34734.0,34445.0,31388.96626163329, 36 months,15.53,1334.82,C,C4,10+ years,MORTGAGE,109744.23,Verified,Fully Paid,n,debt_consolidation
sdv-id-htQpcu,8602.0,8099.0,10776.953550063992, 36 months,5.31,40.78,A,A1,10+ years,OWN,53685.71,Not Verified,Current,n,debt_consolidation
sdv-id-wzkADp,18116.0,18408.0,19324.72823991828, 60 months,22.84,535.76,E,E4,10+ years,RENT,45688.12,Source Verified,Current,n,debt_consolidation
sdv-id-hBOeiK,9733.0,9428.0,9849.000378806702, 36 months,11.76,334.88,C,B3,3 years,MORTGAGE,46178.72,Not Verified,Current,n,home_improvement
